path,class,group_id,kind
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bf88f51a-48da-4e77-9d9f-55f1641d210e,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/bfd8c104-37e9-4f32-b4d0-e6544b668155,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038___Com.G_SpM_FL 1705__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c01aec9e-5d62-456d-94da-d729dc6df038,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c045a7cf-d267-4a35-ba73-4441c220072f,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c0fec09d-d9d3-4942-866d-c311fae73056,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c___Com.G_SpM_FL 1542__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1006cbe-6af0-4fa7-83c0-887af9c1085c,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c185d063-6518-4314-82e2-fa154e70c886,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4___Com.G_SpM_FL 9501__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1cae289-9ddf-43ad-806b-669e19104fd4,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991___Com.G_SpM_FL 9580__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c217e737-77c7-4df5-baec-e451e47dc991,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__aug004.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764__aug005.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c23f7713-d301-4952-852e-dad07536aace,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca___Com.G_SpM_FL 8581__orig.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca,orig
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca___Com.G_SpM_FL 8581__aug001.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca___Com.G_SpM_FL 8581__aug002.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca,aug
dataset/plantvillage_tomato/aug/Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca___Com.G_SpM_FL 8581__aug003.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/c2ad3c75-0f64-405a-832f-50f258c188ca,aug
